identifier,LSOA11CD,intersection_area
2f4ddaed93,E01018639,332198.6259159497
2f4ddaed93,E01018640,212648.35884428903
2f4ddaed93,E01018636,374465.7520528183
2f4ddaed93,E01018635,432646.860754023
2f4ddaed93,E01018633,400817.68520325364
2f4ddaed93,E01018627,394208.92362351407
2f4ddaed93,E01018623,173042.93361650332
2f4ddaed93,E01018625,129576.48614530727
2f4ddaed93,E01018632,480590.1102676226
2f4ddaed93,E01018624,556925.1827495001
2f4ddaed93,E01018626,508326.98880029906
2f4ddaed93,E01018622,187300.4022665554
2f4ddaed93,E01018616,664258.9067320727
2f4ddaed93,E01018615,455947.84781041037
2f4ddaed93,E01018630,247811.7645698728
2f4ddaed93,E01018629,643321.997404875
2f4ddaed93,E01018617,377075.4825419664
2f4ddaed93,E01018644,507596.0690898271
2f4ddaed93,E01018631,735573.7919620788
2f4ddaed93,E01018670,796044.3922192942
2f4ddaed93,E01018628,508968.1292105258
2f4ddaed93,E01018577,610133.0376957642
2f4ddaed93,E01018669,573143.4152485139
2f4ddaed93,E01018576,407882.1928868298
2f4ddaed93,E01018646,328644.6947124098
2f4ddaed93,E01018645,284691.89911502314
2f4ddaed93,E01018647,363967.4575140031
2f4ddaed93,E01018621,285266.71260443237
2f4ddaed93,E01018614,436570.3584312344
2f4ddaed93,E01018618,318924.7661448131
2f4ddaed93,E01018619,306903.40944501775
2f4ddaed93,E01018666,1467874.5998485524
2f4ddaed93,E01018667,823976.4364373157
2f4ddaed93,E01018642,408339.07808215875
2f4ddaed93,E01018620,731820.0403352741
2f4ddaed93,E01018641,467719.3870352682
2f4ddaed93,E01018643,763577.4889384402
2f4ddaed93,E01018579,383983.777093721
2f4ddaed93,E01018578,417586.11520184355
2f4ddaed93,E01018575,406503.6611445729
2f4ddaed93,E01018668,661242.7774981973
2f4ddaed93,E01018597,189289.52995047127
3a74f63f3d,E01018580,103613.2462838818
3a74f63f3d,E01018649,609766.9761404948
3a74f63f3d,E01018650,891806.3670335182
6fb8d877ad,E01018600,905621.1678313895
6fb8d877ad,E01018601,43386.62953413035
6fb8d877ad,E01018602,865155.758031169
6fb8d877ad,E01018584,653686.4660055574
6fb8d877ad,E01018582,866171.7725584586
6fb8d877ad,E01018652,535412.8981976013
6fb8d877ad,E01018613,349682.2208680541
6fb8d877ad,E01018583,463298.1803326033
6fb8d877ad,E01018596,340272.4595843244
6fb8d877ad,E01018653,68131.49706873109
6fb8d877ad,E01018651,640808.6271740492
6fb8d877ad,E01018612,485974.6018029415
6fb8d877ad,E01018593,1064436.793694251
6fb8d877ad,E01018595,474983.97167383897
6fb8d877ad,E01018594,253867.0353338063
6fb8d877ad,E01018592,342482.171003693
6fb8d877ad,E01005848,318.4758944016203
6fb8d877ad,E01005793,73447.9671603727
f032d6385f,E01018708,307633.66792917135
e1bed3d22c,E01018722,1959.6761073495777
0c9d0cd2b6,E01018722,1852.3911306621544
630007fb64,E01018721,2993.8909819912324
754cca1b47,E01018708,4039.5476253835836
527bb43d0c,E01018708,159465.62189451186
d7627428c5,E01018708,17164.525935468562
d87c2cecba,E01018591,413332.5166219145
84e6bb9cc3,E01018648,27809.333103333152
7b2ae1abd0,E01018684,842467.9212300878
7b2ae1abd0,E01018707,549.9534039053076
7b2ae1abd0,E01018698,805757.5463869965
7b2ae1abd0,E01018708,5645.012032107881
90e421d567,E01018708,43524.94595157769
90e421d567,E01018675,43787.890892522235
cfb591b3e3,E01018675,36929.30972251666
d8a139e29c,E01018722,208422.05850132264
b374120ca2,E01018698,2039.223910928679
27ec2163de,E01018680,529999.7638681347
27ec2163de,E01018718,1117102.2658715914
27ec2163de,E01018699,379793.0550189329
27ec2163de,E01018707,256188.00927454178
27ec2163de,E01018677,880992.7942153232
27ec2163de,E01018708,54.25795348144782
27ec2163de,E01018722,336352.82698073867
27ec2163de,E01018692,355174.2210587399
27ec2163de,E01018681,311794.8746317762
27ec2163de,E01018682,310346.8264278553
27ec2163de,E01018679,510932.745641448
27ec2163de,E01018683,746494.157808607
27ec2163de,E01018678,543331.8132462272
27ec2163de,E01018694,789893.5927214397
27ec2163de,E01018702,332937.17015909945
27ec2163de,E01018676,887324.588187971
27ec2163de,E01018700,453215.72906490264
27ec2163de,E01018693,436382.4920198571
27ec2163de,E01018691,1051413.830590992
27ec2163de,E01018710,298035.03685297165
27ec2163de,E01018727,40794.57691850954
27ec2163de,E01018709,179625.29017342813
27ec2163de,E01018711,627684.7041226111
27ec2163de,E01018701,391365.55259222526
27ec2163de,E01018720,345310.1043626599
27ec2163de,E01018703,601395.9856463601
27ec2163de,E01018719,280915.9552123362
27ec2163de,E01018716,312437.28801994625
27ec2163de,E01018717,279747.3015372983
27ec2163de,E01018715,600460.6312332032
27ec2163de,E01018714,817651.1445979687
27ec2163de,E01018706,315173.63732023304
27ec2163de,E01018704,1046566.695937144
27ec2163de,E01018712,281002.9328321499
27ec2163de,E01018728,27.883613050863158
27ec2163de,E01018713,1613604.4552217745
27ec2163de,E01018674,388791.13307976874
27ec2163de,E01018673,307705.2958402679
27ec2163de,E01018672,316891.2119328155
27ec2163de,E01018671,307421.5630459013
27ec2163de,E01018675,723432.3572416804
27ec2163de,E01018721,1010205.2700792154
27ec2163de,E01018705,301077.1346089483
27ec2163de,E01018598,348313.2126373574
c935a73a64,E01018722,3626.6172844258895
ad0f160834,E01018708,10159.062164884695
ad0f160834,E01018676,588.19314953656
e2dbbcd825,E01018654,215247.8537740307
025031941c,E01018648,28940.880284980678
f9fca66158,E01018708,79359.4817871197
f9fca66158,E01018693,200198.27499581577
f9fca66158,E01018727,678895.2544186324
f9fca66158,E01018729,366802.6221815673
f9fca66158,E01018728,380641.6491872978
f9fca66158,E01018726,367689.9346331227
f9fca66158,E01018675,106.29103042243383
6f934793fd,E01018721,2538.2198731718818
45e017108d,E01018721,1465.1853846080273
5bde0b6c08,E01018721,1722.7604310357588
8701df6c7e,E01018308,566467.4032326059
8701df6c7e,E01018684,346846.41215624736
8701df6c7e,E01018695,534367.6633760126
8701df6c7e,E01018337,202348.16435766534
8701df6c7e,E01018336,271315.3823499653
8701df6c7e,E01018338,386929.42389864
8701df6c7e,E01018697,583752.0345024507
8701df6c7e,E01018690,1181559.8293846666
8701df6c7e,E01018696,1316035.5560543889
8701df6c7e,E01018688,558999.9647389179
8701df6c7e,E01018689,640562.1184665704
8701df6c7e,E01018685,231795.35137719935
8701df6c7e,E01018698,58932.89137750742
8701df6c7e,E01018687,346268.96642288694
8701df6c7e,E01018686,357857.0024491484
cc02768726,E01018308,119.77538030007314
cc02768726,E01018684,32410.037794186224
5b4ca8ba89,E01018458,135417.6096851551
50efd00833,E01018308,5070.753626166447
7707dbdb43,E01018372,14690.237819329628
e31dc39d50,E01018481,110951.54967179016
e31dc39d50,E01018372,10958.34541629085
e31dc39d50,E01018458,732745.5294850015
a1c903d4e7,E01018458,33058.26914195642
296d29b3bf,E01018369,198895.44092397604
45a9f15440,E01018552,137329.02316142307
c1e0a39785,E01018308,9736.31584350845
7bba8dbc53,E01018349,263.3721040343529
7bba8dbc53,E01018308,12279.174284089526
56f9109061,E01018684,29258.99582029156
5198ccaa6a,E01018369,71131.56425148674
5198ccaa6a,E01018368,376710.45042024506
5198ccaa6a,E01018370,748962.2472477539
5198ccaa6a,E01018350,836137.8193013738
5198ccaa6a,E01018349,585376.2794641751
5198ccaa6a,E01018308,307514.0668003557
5198ccaa6a,E01018707,153152.353812131
d3cd06231d,E01018372,90020.88995894334
78c8ff8728,E01018369,3588.6523505793493
78c8ff8728,E01018707,169480.1874094728
2f48049147,E01018337,2672.667726127837
7429668912,E01028882,148885.07756225977
98e76819cc,E01018721,660.7273950750414
77cf82183e,E01018449,672710.9161338445
77cf82183e,E01018450,314059.7062359444
b23377e0bd,E01029576,419.6888669635738
b23377e0bd,E01029556,1580770.2414826094
b23377e0bd,E01029535,225333.20602960704
b23377e0bd,E01029533,849308.2436972435
b23377e0bd,E01029534,864588.803133164
b23377e0bd,E01029532,1061740.8528836374
ee2b114ea9,E01018444,20208.79334751464
c95c0dd0a2,E01018444,5502.372729047139
559ea00040,E01029557,422001.25383484125
7ca93f7060,E01028882,2207.2749601369455
e98d6a07cc,E01018481,4587.511880378074
314d3b268d,E01018481,12746.608261807693
87e0f5d28c,E01018449,4759.432807611276
fd17ee8a15,E01018449,119896.30526580985
49e117b96c,E01018481,207927.69127075438
1cc964cb92,E01028882,83738.82800266574
5647724049,E01028882,5837.392778948553
912af9c774,E01028882,11386.432392448234
cf76d7dd63,E01018480,20074.442353600527
331c2ed02e,E01018480,887.694873409761
e7bc9bb9cd,E01018515,2642.00704226163
ea2a2f92eb,E01018480,74413.52252442455
11ae4b1681,E01018725,20262.700251046437
11ae4b1681,E01018707,191959.5206150754
5016d834ae,E01018465,844543.750600415
5016d834ae,E01018501,1312308.4167205805
5016d834ae,E01018502,1438266.0695585373
5016d834ae,E01018515,555599.1700183881
5016d834ae,E01033378,236397.18906213721
5016d834ae,E01018516,646253.0582536919
5016d834ae,E01018495,373730.89995079016
5016d834ae,E01018493,308455.3588227049
5016d834ae,E01018494,1124578.073982337
5016d834ae,E01018509,263968.70307882444
5016d834ae,E01018508,406727.28015895124
5016d834ae,E01018505,604897.7506629049
5016d834ae,E01018491,551157.2370772092
5016d834ae,E01018506,391469.0882088868
5016d834ae,E01018507,413951.95905290876
5016d834ae,E01018446,349714.21135327854
5016d834ae,E01018490,575902.360519403
5016d834ae,E01018492,243831.68356549443
5016d834ae,E01018445,704833.9991802956
5016d834ae,E01018448,384407.5752553739
5016d834ae,E01018513,393020.288865366
5016d834ae,E01018447,211305.1949322297
5016d834ae,E01018489,108159.76363811575
5016d834ae,E01018511,394570.85887636174
5016d834ae,E01018488,473269.1678790668
5016d834ae,E01018510,516545.12438850064
5016d834ae,E01018486,280044.2580868832
5016d834ae,E01018512,427774.35951771017
5016d834ae,E01018487,167206.97283688036
5016d834ae,E01018496,290067.66924836475
5016d834ae,E01018497,346176.77215536014
5016d834ae,E01018498,465404.5660847272
5016d834ae,E01018464,733999.3240156735
5016d834ae,E01018467,490599.1080706115
5016d834ae,E01018483,699766.3266098036
5016d834ae,E01018462,381937.6579176068
5016d834ae,E01018482,566480.0828508589
5016d834ae,E01018463,319389.60341213015
5016d834ae,E01018466,347564.71642023476
5016d834ae,E01018485,217383.26606654233
5016d834ae,E01018461,314694.9764066018
5016d834ae,E01018476,194750.20150244335
5016d834ae,E01018460,326966.55252065184
5016d834ae,E01018484,527435.5871229976
5016d834ae,E01018459,237441.50298503385
5016d834ae,E01018474,329622.2292697181
5016d834ae,E01018472,235662.53738477925
5016d834ae,E01018479,548710.9853423241
5016d834ae,E01018468,312303.5720422131
5016d834ae,E01018500,235784.85153919694
5016d834ae,E01018471,282441.55231775
5016d834ae,E01018499,369922.54488650186
5016d834ae,E01018470,620409.0195691194
5016d834ae,E01018477,430520.157950509
5016d834ae,E01018469,620799.9125865526
5016d834ae,E01018478,297173.7215175306
5016d834ae,E01018443,26800.273220407067
5016d834ae,E01018473,267995.94222215377
5016d834ae,E01018480,562662.6479789224
5016d834ae,E01018475,324260.5150032435
5016d834ae,E01018418,337.4061353824229
26d0f5ef97,E01018725,32608.52130154003
4a4f550a2a,E01018707,36130.86761090898
deabaef663,E01029532,4393.702131660632
53e0fa3b7d,E01028899,3259.9715385730105
e4ae0f24b5,E01018458,6717.986316562354
12ed8a8c49,E01018725,46205.643468020244
1d041a33a0,E01018725,159479.75477625662
88f3eac138,E01018692,370034.605571706
bf4e697e51,E01018725,3904.7796234401735
bf4e697e51,E01018597,102521.74933026863
bf4e697e51,E01018692,3269.4167178309135
6f4702c066,E01033378,304783.80945126974
6f4702c066,E01033375,375080.4640519527
6f4702c066,E01033376,154842.41084136162
6f4702c066,E01018457,278784.8862538547
6f4702c066,E01018456,413081.65263192484
6f4702c066,E01018508,37378.19049217188
6f4702c066,E01018455,502070.15082256205
6f4702c066,E01018503,570282.9380496258
6f4702c066,E01018444,684749.4495704155
6f4702c066,E01018504,473715.3368155536
6f4702c066,E01018452,209554.023255127
6f4702c066,E01033373,322455.00882546644
6f4702c066,E01033372,199531.36874703434
6f4702c066,E01018451,243452.33986205285
6f4702c066,E01018454,218809.90016346623
6f4702c066,E01018480,65870.79429797662
2bdbea48c6,E01028882,2847.1539120386915
a25e7b5665,E01018692,70031.51085176275
bafa5ca221,E01018725,156372.20905415082
8adedf39f8,E01018725,52.14585299763486
8adedf39f8,E01018707,2996.378826973462
d907ec1e6f,E01018372,5175.191262000099
d907ec1e6f,E01018724,569999.5177052574
d907ec1e6f,E01018723,414470.3441887169
b7fe7b0c26,E01018692,114770.02763085197
38934a2784,E01018692,109959.30997360608
3eab4fcd3a,E01018725,41248.53537185111
3eab4fcd3a,E01018735,437135.1412170314
3eab4fcd3a,E01018733,944713.5247462079
3eab4fcd3a,E01018742,583793.6803716237
3eab4fcd3a,E01018740,258152.85492507357
3eab4fcd3a,E01018738,415408.18974933826
3eab4fcd3a,E01018741,341351.4325521333
3eab4fcd3a,E01018739,463260.2938595225
3eab4fcd3a,E01018730,285580.07588692475
3eab4fcd3a,E01018731,523898.26961533935
3eab4fcd3a,E01018732,365201.5753230466
3eab4fcd3a,E01018736,403576.83031491516
3eab4fcd3a,E01018745,249178.97486739696
3eab4fcd3a,E01018734,267092.30724069057
3eab4fcd3a,E01018747,766446.4720918203
3eab4fcd3a,E01018748,164054.46281119093
3eab4fcd3a,E01018680,5327.244785415511
3eab4fcd3a,E01018749,1505263.1685390645
3eab4fcd3a,E01018737,677299.2877225576
3eab4fcd3a,E01018746,637020.4458158703
3eab4fcd3a,E01018744,281103.10759832605
3eab4fcd3a,E01018743,570345.0409221669
3eab4fcd3a,E01018692,2101.108153660796
469e2ac6cb,E01018458,150652.78842532384
1e4a40e975,E01018514,790216.2900714638
1e4a40e975,E01018450,336537.6998301859
1e4a40e975,E01018444,363675.31321681
cf4e8a86b1,E01018393,3381.4958261660013
95032b2555,E01018393,9822.051780629121
d894a87458,E01018393,7266.621700594656
d8b9dc183b,E01018417,2997.507299730299
03c6fc4b78,E01018465,132724.38556727587
03c6fc4b78,E01018390,419759.67993653414
03c6fc4b78,E01018391,523852.673074685
03c6fc4b78,E01018389,756535.183992015
03c6fc4b78,E01018417,18468.290402738992
03c6fc4b78,E01018386,873757.7232653229
03c6fc4b78,E01018392,444113.15345920756
03c6fc4b78,E01018388,393550.97148117924
03c6fc4b78,E01018387,696572.261703833
03c6fc4b78,E01018418,128519.42559552912
9987c017ea,E01018394,56076.55805372233
227e58a44d,E01029771,120561.8153411393
227e58a44d,E01029765,251471.7901565296
227e58a44d,E01029764,282279.2364787549
227e58a44d,E01029763,277946.4619513406
227e58a44d,E01029766,254299.11911172824
227e58a44d,E01029773,320529.4404288692
227e58a44d,E01029774,512573.88885549817
227e58a44d,E01029767,697757.7391485843
227e58a44d,E01029770,438912.5783139027
227e58a44d,E01029768,425804.9179413188
227e58a44d,E01029769,717563.2056875934
4b25aa3690,E01029802,126.12389426087053
4b25aa3690,E01029769,25775.868516008337
74d37489d1,E01018591,14984.653181217063
29ebf822cf,E01018394,2878.4554868077603
b1ec7a4dfd,E01018393,3014.8627378316137
cea84776f4,E01018722,26221.82776245818
c86504a6ba,E01029768,279.0868398837553
c86504a6ba,E01029769,38836.78645180149
c86504a6ba,E01018404,545319.2933338161
c86504a6ba,E01018405,358629.71193298826
c86504a6ba,E01018401,329445.2024957562
c86504a6ba,E01018406,371537.3751352682
c86504a6ba,E01018396,298131.575578788
c86504a6ba,E01018395,455355.38341769256
c86504a6ba,E01018407,435129.7393284252
c86504a6ba,E01018399,495962.5344551103
c86504a6ba,E01018398,336303.9298040589
c86504a6ba,E01018410,568523.8463742837
c86504a6ba,E01018393,936512.067737461
c86504a6ba,E01018397,519700.4120269941
c86504a6ba,E01018400,510545.37379739224
c86504a6ba,E01018409,587630.5565866184
c86504a6ba,E01018402,674863.9870034739
c86504a6ba,E01018408,589198.9878704391
c86504a6ba,E01018403,757446.326467252
c86504a6ba,E01018597,135692.6762583176
86e767a44c,E01018597,75602.12685163549
0c767fcb8e,E01029797,25910.109246379052
9d84ef8a2c,E01029582,4906.162559482264
c2b410e0c1,E01018418,1153.113871440773
08000b1bbc,E01018393,68264.71678980501
08000b1bbc,E01018412,669184.5880272328
08000b1bbc,E01018394,1008093.9257472726
08000b1bbc,E01018416,491791.6824871327
08000b1bbc,E01018413,456074.4886030697
08000b1bbc,E01018415,611458.5828084198
08000b1bbc,E01018414,673006.8853433433
08000b1bbc,E01018411,1546695.8166479312
08000b1bbc,E01018722,278631.6951919849
6e096777b6,E01018412,3887.8856989976043
cd5fe8d9e5,E01018417,309983.6897666654
cd5fe8d9e5,E01029582,2657.1591571614445
cd5fe8d9e5,E01018429,731364.5667220597
cd5fe8d9e5,E01018428,723991.1460420927
cd5fe8d9e5,E01018430,263026.39184692845
cd5fe8d9e5,E01018431,632992.8202352171
cd5fe8d9e5,E01018418,262948.3516170761
bed41ef446,E01018419,406121.6429213317
bed41ef446,E01018421,305485.7096330953
bed41ef446,E01018423,247324.55049581564
bed41ef446,E01018427,254360.4154252988
bed41ef446,E01018426,328497.58502018393
bed41ef446,E01018425,438339.7281985244
bed41ef446,E01018420,402485.99306406913
bed41ef446,E01018424,466875.57164971606
bed41ef446,E01018680,50.84242331427424
bed41ef446,E01018394,9213.529079497437
bed41ef446,E01018422,1336180.4194260745
bed41ef446,E01018722,9355.700102607707
9db9070ef7,E01018394,14008.983606237465
8d0cb14cac,E01018440,8466.966439994496
8d0cb14cac,E01018394,141792.39807652094
9274b00b7d,E01018393,6973.680621019589
99ae15fca3,E01018443,597990.7514735822
99ae15fca3,E01018432,432853.430953202
99ae15fca3,E01018434,1119008.2272743494
99ae15fca3,E01018442,986867.0695137139
99ae15fca3,E01018441,753161.4037055091
99ae15fca3,E01018435,553092.3834920343
99ae15fca3,E01018433,465566.80259952066
99ae15fca3,E01018437,401069.7072176061
99ae15fca3,E01018438,324635.619582706
99ae15fca3,E01018436,363765.02731623076
99ae15fca3,E01018440,491104.07062228175
99ae15fca3,E01018439,678426.3010105146
99ae15fca3,E01018418,306012.80788122903
99ae15fca3,E01018394,2264.2263355371124
6d5ac6bb70,E01018722,52859.57265836848
34a022f9da,E01018680,7745.722759266877
fabc753af2,E01018412,295310.87235607096
73fe3d7365,E01018406,3053.233964214714
bdaf873535,E01018406,63572.233222365256
50b134de37,E01018680,22365.27291665303
5d16bfb094,W01000477,31263.058019613847
b41b93833e,E01014021,6718.062033297494
e376e27d78,W01000395,166.6380802556431
e376e27d78,W01000383,7423.201349394716
54b9af5497,W01001897,8058.626096652821
07130fc353,W01000535,456020.768724287
07130fc353,W01000524,668599.7707406615
07130fc353,W01000539,87994.7742652961
07130fc353,W01000540,110309.85863367793
07130fc353,W01000506,816682.2779253119
3e1c72c24b,W01000060,62594.49103140438
15deb08a0c,W01001569,597753.5940027385
